"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","latCost","actCost","totCost"
3351776,3347385,4384,0,2,5,608763,560551,48167,6,28,11,2.81281e+09,7.345e+09,1.01578e+10
3353187,3348824,4356,0,2,5,609181,560958,48179,5,28,11,2.81356e+09,7.34965e+09,1.01632e+10
3354600,3350260,4333,0,3,4,609593,561363,48188,4,28,10,2.81476e+09,7.35393e+09,1.01687e+10
3356016,3351693,4316,0,3,4,610017,561766,48208,5,27,11,2.81596e+09,7.35829e+09,1.01743e+10
3357434,3353124,4303,0,3,4,610430,562171,48216,5,27,11,2.81596e+09,7.36253e+09,1.01785e+10
3358854,3354555,4292,0,3,4,610838,562589,48208,6,25,10,2.81865e+09,7.36702e+09,1.01857e+10
3360270,3355982,4281,0,3,4,611249,562986,48220,7,26,10,2.81865e+09,7.37113e+09,1.01898e+10
3361689,3357413,4269,0,2,5,611663,563391,48227,6,30,9,2.81985e+09,7.37519e+09,1.0195e+10
3363107,3358851,4250,0,1,5,612076,563801,48232,6,27,10,2.82275e+09,7.37949e+09,1.02022e+10
3364530,3360280,4244,0,1,5,612493,564199,48251,5,27,11,2.82297e+09,7.38328e+09,1.02063e+10
3365953,3361711,4237,0,1,4,612912,564621,48245,4,29,13,2.82394e+09,7.38768e+09,1.02116e+10
3367374,3363149,4222,0,1,2,613323,565027,48250,5,27,14,2.82616e+09,7.3919e+09,1.02181e+10
3368797,3364587,4207,0,1,2,613739,565439,48254,6,28,12,2.82838e+09,7.39626e+09,1.02246e+10
3370222,3366021,4196,0,3,2,614149,565849,48250,7,30,13,2.82934e+09,7.40052e+09,1.02299e+10
3371649,3367460,4184,0,3,2,614567,566234,48280,7,32,14,2.8303e+09,7.40437e+09,1.02347e+10
3373074,3368898,4170,0,3,3,614980,566649,48280,8,31,12,2.83222e+09,7.40887e+09,1.02411e+10
3374503,3370335,4161,0,3,4,615398,567055,48291,9,32,11,2.83361e+09,7.41301e+09,1.02466e+10
3375929,3371772,4149,0,4,4,615816,567452,48312,10,33,9,2.83479e+09,7.41695e+09,1.02517e+10
3377357,3373210,4139,0,4,4,616236,567846,48337,8,34,11,2.83501e+09,7.42102e+09,1.0256e+10
3378784,3374650,4126,0,4,4,616649,568259,48336,9,34,11,2.83596e+09,7.42553e+09,1.02615e+10
3380210,3376092,4111,0,4,3,617061,568663,48343,8,34,13,2.83764e+09,7.42978e+09,1.02674e+10
3381640,3377541,4091,0,4,4,617491,569067,48371,7,33,13,2.83859e+09,7.43413e+09,1.02727e+10
3383068,3378990,4071,0,4,3,617913,569450,48409,7,34,13,2.84078e+09,7.43793e+09,1.02787e+10
3384496,3380430,4059,0,4,3,618325,569860,48411,8,34,12,2.84195e+09,7.44227e+09,1.02842e+10
3385929,3381873,4048,0,4,4,618741,570241,48445,10,32,13,2.84289e+09,7.44609e+09,1.0289e+10
3387361,3383316,4037,0,4,4,619168,570653,48462,10,31,12,2.84478e+09,7.45044e+09,1.02952e+10
3388796,3384763,4026,0,3,4,619580,571066,48466,10,28,10,2.84637e+09,7.45477e+09,1.03011e+10
3390227,3386207,4013,0,3,4,620002,571484,48474,9,25,10,2.84927e+09,7.45911e+09,1.03084e+10
3391664,3387653,4005,0,3,3,620422,571875,48506,5,24,12,2.85187e+09,7.46274e+09,1.03146e+10
3393101,3389105,3990,0,3,3,620843,572271,48530,6,25,11,2.85403e+09,7.46658e+09,1.03206e+10
3394537,3390551,3980,0,3,3,621256,572672,48542,5,27,10,2.85476e+09,7.47039e+09,1.03251e+10
3395972,3392004,3964,0,3,1,621662,573085,48533,6,26,12,2.85519e+09,7.47468e+09,1.03299e+10
3397410,3393455,3951,0,3,1,622081,573487,48547,4,28,15,2.8554e+09,7.47862e+09,1.0334e+10
3398847,3394901,3941,0,4,1,622499,573884,48568,5,29,13,2.85634e+09,7.48247e+09,1.03388e+10
3400288,3396351,3932,0,4,1,622919,574277,48596,6,28,12,2.85748e+09,7.4862e+09,1.03437e+10
3401725,3397806,3913,0,5,1,623344,574662,48635,7,27,13,2.8582e+09,7.49006e+09,1.03483e+10
3403165,3399254,3905,0,5,1,623756,575047,48662,6,26,15,2.85963e+09,7.49349e+09,1.03531e+10
3404605,3400713,3886,0,5,1,624171,575436,48686,6,28,15,2.85963e+09,7.49742e+09,1.0357e+10
3406046,3402163,3877,0,5,1,624592,575839,48704,7,29,13,2.8629e+09,7.50124e+09,1.03641e+10
3407489,3403609,3874,0,5,1,625008,576220,48744,7,23,14,2.86617e+09,7.50439e+09,1.03706e+10
3408933,3405067,3860,0,5,1,625421,576615,48760,4,28,14,2.86688e+09,7.50814e+09,1.0375e+10
3410378,3406520,3851,0,5,2,625840,577004,48786,4,30,16,2.86759e+09,7.51168e+09,1.03793e+10
3411822,3407973,3841,0,6,2,626259,577415,48796,5,30,13,2.86872e+09,7.51566e+09,1.03844e+10
3413268,3409430,3831,0,5,2,626676,577802,48824,7,31,12,2.86964e+09,7.51942e+09,1.03891e+10
3414712,3410889,3818,0,4,1,627088,578222,48817,7,31,11,2.87148e+09,7.52379e+09,1.03953e+10
3416162,3412353,3804,0,4,1,627501,578626,48825,7,30,13,2.87211e+09,7.52797e+09,1.04001e+10
3417612,3413810,3796,0,5,1,627911,579005,48856,8,28,14,2.87633e+09,7.53127e+09,1.04076e+10
3419061,3415263,3791,0,6,1,628332,579385,48893,7,32,15,2.87704e+09,7.53448e+09,1.04115e+10
3420511,3416725,3778,0,7,1,628734,579775,48902,8,34,15,2.87746e+09,7.53814e+09,1.04156e+10
3421962,3418180,3774,0,7,1,629154,580188,48906,8,39,13,2.87956e+09,7.54218e+09,1.04217e+10
3423414,3419642,3764,0,7,1,629568,580579,48928,9,39,13,2.88089e+09,7.54615e+09,1.0427e+10
3424864,3421106,3751,0,6,1,629995,580994,48939,10,39,13,2.88271e+09,7.55042e+09,1.04331e+10
3426318,3422571,3740,0,6,1,630397,581402,48936,7,39,13,2.88361e+09,7.55442e+09,1.0438e+10
3427775,3424035,3733,0,6,1,630814,581811,48945,8,37,13,2.88542e+09,7.55839e+09,1.04438e+10
3429229,3425499,3722,0,7,1,631234,582210,48964,10,38,12,2.88633e+09,7.56238e+09,1.04487e+10
3430686,3426966,3712,0,7,1,631664,582601,48999,9,41,14,2.88633e+09,7.56602e+09,1.04524e+10
3432144,3428430,3708,0,5,1,632087,583008,49009,10,45,15,2.88882e+09,7.56979e+09,1.04586e+10
3433601,3429898,3697,0,5,1,632517,583420,49023,10,47,17,2.88952e+09,7.5741e+09,1.04636e+10
3435059,3431362,3691,0,5,1,632940,583810,49056,10,46,18,2.89111e+09,7.57781e+09,1.04689e+10
3436516,3432831,3679,0,5,1,633365,584208,49079,11,49,18,2.89152e+09,7.58188e+09,1.04734e+10
3437977,3434298,3673,0,5,1,633782,584597,49108,13,48,16,2.8938e+09,7.58552e+09,1.04793e+10
3439438,3435775,3657,0,5,1,634204,585017,49109,12,50,16,2.89469e+09,7.59001e+09,1.04847e+10
3440898,3437245,3647,0,5,1,634617,585427,49112,10,53,15,2.89538e+09,7.59414e+09,1.04895e+10
3442361,3438718,3637,0,5,1,635028,585831,49121,11,51,14,2.89757e+09,7.59815e+09,1.04957e+10
3443822,3440189,3627,0,6,0,635436,586226,49137,12,46,15,2.89936e+09,7.60195e+09,1.05013e+10
3445287,3441662,3619,0,6,0,635851,586613,49166,13,43,16,2.90045e+09,7.60552e+09,1.0506e+10
3446749,3443144,3602,0,3,0,636272,587026,49174,11,45,16,2.90243e+09,7.60988e+09,1.05123e+10
3448213,3444617,3593,0,3,0,636685,587425,49189,11,44,16,2.904e+09,7.61369e+09,1.05177e+10
3449678,3446095,3580,0,3,0,637104,587802,49232,12,43,15,2.90598e+09,7.61729e+09,1.05233e+10
3451146,3447574,3569,0,3,0,637523,588186,49267,11,44,15,2.90618e+09,7.62073e+09,1.05269e+10
3452611,3449050,3558,0,3,0,637939,588586,49288,11,41,13,2.91019e+09,7.62445e+09,1.05346e+10
3454080,3450528,3549,0,3,0,638340,588967,49308,10,42,13,2.91127e+09,7.62784e+09,1.05391e+10
3455548,3452006,3539,0,3,0,638765,589369,49334,12,38,12,2.91439e+09,7.6317e+09,1.05461e+10
3457016,3453487,3526,0,3,0,639181,589758,49359,12,39,13,2.91527e+09,7.63517e+09,1.05504e+10
3458486,3454959,3524,0,3,0,639592,590157,49373,12,37,13,2.91655e+09,7.63869e+09,1.05552e+10
3459954,3456442,3509,0,3,0,640009,590553,49398,10,33,15,2.91878e+09,7.64241e+09,1.05612e+10
3461425,3457929,3493,0,3,0,640435,590966,49405,10,39,15,2.91898e+09,7.64677e+09,1.05658e+10
3462897,3459413,3481,0,3,0,640856,591351,49441,10,39,15,2.92005e+09,7.65013e+09,1.05702e+10
3464371,3460898,3471,0,2,0,641285,591746,49477,9,39,14,2.9216e+09,7.65385e+09,1.05754e+10
3465845,3462389,3455,0,1,0,641705,592131,49514,8,38,14,2.92327e+09,7.65727e+09,1.05805e+10
3467318,3463876,3442,0,0,0,642133,592527,49544,9,39,14,2.92367e+09,7.66109e+09,1.05848e+10
3468794,3465361,3433,0,0,0,642556,592913,49580,8,41,14,2.92367e+09,7.66449e+09,1.05882e+10
3470268,3466843,3425,0,0,0,642984,593319,49599,9,43,14,2.92454e+09,7.6683e+09,1.05928e+10
3471746,3468333,3413,0,0,0,643406,593712,49623,11,43,17,2.92541e+09,7.67202e+09,1.05974e+10
3473223,3469821,3402,0,0,0,643823,594095,49653,12,46,17,2.92561e+09,7.67561e+09,1.06012e+10
3474702,3471313,3388,0,1,0,644238,594490,49674,13,42,19,2.92753e+09,7.67928e+09,1.06068e+10
3476181,3472804,3376,0,1,0,644663,594884,49705,14,42,18,2.92879e+09,7.68286e+09,1.06117e+10
3477661,3474289,3371,0,1,0,645071,595302,49696,12,43,18,2.92946e+09,7.68678e+09,1.06162e+10
3479142,3475777,3364,0,1,0,645497,595716,49710,12,42,17,2.9323e+09,7.69075e+09,1.06231e+10
3480625,3477272,3351,0,2,0,645908,596116,49725,10,42,15,2.93441e+09,7.69444e+09,1.06289e+10
3482107,3478765,3340,0,2,0,646326,596515,49747,10,40,14,2.93699e+09,7.69805e+09,1.0635e+10
3483587,3480255,3328,0,4,0,646744,596921,49757,10,41,15,2.93738e+09,7.70163e+09,1.0639e+10
3485071,3481745,3322,0,4,0,647160,597325,49772,12,37,14,2.94021e+09,7.70533e+09,1.06455e+10
3486552,3483236,3312,0,4,0,647582,597721,49798,9,40,14,2.94146e+09,7.7088e+09,1.06503e+10
3488036,3484732,3300,0,4,0,648000,598122,49818,7,39,14,2.94185e+09,7.71259e+09,1.06544e+10
3489522,3486226,3292,0,4,0,648418,598540,49818,6,38,16,2.9429e+09,7.71659e+09,1.06595e+10
3491009,3487716,3289,0,4,0,648857,598963,49833,7,38,16,2.9442e+09,7.72073e+09,1.06649e+10
3492496,3489214,3278,0,4,0,649267,599366,49844,6,37,14,2.9459e+09,7.72447e+09,1.06704e+10
3493984,3490702,3279,0,3,0,649690,599778,49855,7,36,14,2.94759e+09,7.72816e+09,1.06758e+10
3495471,3492196,3272,0,3,0,650120,600170,49892,8,37,13,2.94844e+09,7.73151e+09,1.06799e+10
3496962,3493693,3266,0,3,0,650549,600578,49907,9,41,14,2.94883e+09,7.73526e+09,1.06841e+10
3498451,3495193,3256,0,2,0,650982,600968,49948,9,43,14,2.94922e+09,7.73867e+09,1.06879e+10
3499943,3496695,3246,0,2,0,651401,601359,49972,10,45,15,2.94987e+09,7.74217e+09,1.0692e+10
3501434,3498197,3232,0,5,0,651821,601760,49994,9,43,15,2.9511e+09,7.74593e+09,1.0697e+10
3502925,3499698,3221,0,6,0,652238,602164,50011,10,39,14,2.95362e+09,7.74963e+09,1.07032e+10
3504419,3501200,3213,0,6,0,652665,602577,50023,11,39,15,2.95381e+09,7.75353e+09,1.07073e+10
3505915,3502704,3205,0,6,0,653090,602972,50053,12,40,13,2.95439e+09,7.75717e+09,1.07116e+10
3507410,3504216,3189,0,5,0,653520,603382,50071,14,42,11,2.9567e+09,7.76134e+09,1.0718e+10
3508905,3505720,3180,0,5,0,653937,603795,50072,13,46,11,2.95754e+09,7.76525e+09,1.07228e+10
3510400,3507226,3169,0,5,0,654356,604183,50098,15,47,13,2.95837e+09,7.76871e+09,1.07271e+10
3511896,3508729,3162,0,5,0,654773,604574,50125,14,49,11,2.95984e+09,7.77204e+09,1.07319e+10
3513395,3510235,3155,0,5,0,655187,604957,50154,15,48,13,2.96087e+09,7.77538e+09,1.07362e+10
3514891,3511741,3144,0,5,1,655611,605353,50183,12,48,15,2.96189e+09,7.77873e+09,1.07406e+10
3516387,3513244,3137,0,5,1,656028,605742,50209,12,49,16,2.96272e+09,7.78227e+09,1.0745e+10
3517889,3514756,3127,0,5,1,656450,606129,50245,13,48,15,2.96329e+09,7.78561e+09,1.07489e+10
3519387,3516261,3120,0,4,2,656870,606551,50248,10,45,16,2.9664e+09,7.78949e+09,1.07559e+10
3520888,3517774,3109,0,4,1,657301,606948,50277,11,48,17,2.9685e+09,7.79309e+09,1.07616e+10
3522389,3519285,3099,0,4,1,657724,607347,50298,10,49,20,2.9685e+09,7.79674e+09,1.07652e+10
3523891,3520794,3092,0,4,1,658136,607729,50327,10,50,20,2.96932e+09,7.80002e+09,1.07693e+10
3525396,3522306,3085,0,4,1,658553,608124,50353,9,49,18,2.97204e+09,7.8036e+09,1.07756e+10
3526902,3523815,3083,0,3,1,658981,608510,50394,8,51,18,2.97368e+09,7.80667e+09,1.07803e+10
3528406,3525327,3075,0,3,1,659403,608914,50414,6,51,18,2.97469e+09,7.81026e+09,1.07849e+10
3529914,3526844,3068,0,1,1,659821,609298,50452,8,44,19,2.98047e+09,7.81347e+09,1.07939e+10
3531421,3528357,3062,0,1,1,660250,609698,50481,9,44,18,2.98229e+09,7.81693e+09,1.07992e+10
3532929,3529876,3051,0,1,1,660669,610101,50497,11,42,18,2.98392e+09,7.82065e+09,1.08046e+10
3534439,3531397,3040,0,1,1,661083,610488,50524,8,45,18,2.98474e+09,7.82389e+09,1.08086e+10
3535948,3532918,3028,0,1,1,661502,610858,50572,8,47,17,2.98618e+09,7.8268e+09,1.0813e+10
3537457,3534442,3013,0,2,0,661915,611254,50594,10,42,15,2.99111e+09,7.83024e+09,1.08213e+10
3538967,3535960,3004,0,3,0,662350,611654,50629,10,42,15,2.99229e+09,7.83356e+09,1.08259e+10
3540479,3537479,2997,0,3,0,662773,612060,50647,10,41,15,2.99329e+09,7.83722e+09,1.08305e+10
3541989,3538996,2990,0,3,0,663201,612447,50688,12,39,15,2.9941e+09,7.84056e+09,1.08347e+10
3543501,3540516,2982,0,3,0,663626,612837,50719,12,41,17,2.99534e+09,7.84379e+09,1.08391e+10
3545015,3542039,2973,0,3,0,664047,613252,50728,9,40,18,2.99714e+09,7.84744e+09,1.08446e+10
3546530,3543558,2969,0,3,0,664467,613674,50724,10,40,19,2.99794e+09,7.85139e+09,1.08493e+10
3548044,3545079,2961,0,4,0,664877,614084,50723,11,40,19,2.99973e+09,7.85498e+09,1.08547e+10
3549560,3546603,2953,0,4,0,665300,614506,50727,11,38,18,3.00239e+09,7.85863e+09,1.0861e+10
3551077,3548136,2938,0,3,0,665731,614906,50757,7,43,18,3.00257e+09,7.86214e+09,1.08647e+10
3552595,3549668,2925,0,2,0,666162,615312,50782,8,44,16,3.00417e+09,7.8657e+09,1.08699e+10
3554114,3551196,2916,0,2,0,666574,615720,50785,9,43,17,3.00478e+09,7.86938e+09,1.08742e+10
3555633,3552728,2903,0,2,0,667000,616112,50821,10,41,16,3.00804e+09,7.87267e+09,1.08807e+10
3557153,3554259,2892,0,2,0,667422,616506,50848,9,42,17,3.00804e+09,7.87612e+09,1.08842e+10
3558673,3555793,2878,0,2,0,667858,616930,50862,9,41,16,3.00981e+09,7.87999e+09,1.08898e+10
3560195,3557327,2866,0,2,0,668289,617354,50873,8,38,16,3.01195e+09,7.88379e+09,1.08957e+10
3561715,3558859,2854,0,2,0,668712,617765,50885,8,36,18,3.01335e+09,7.88734e+09,1.09007e+10
3563238,3560387,2849,0,2,0,669134,618165,50906,6,37,20,3.01353e+09,7.89067e+09,1.09042e+10
3564763,3561922,2839,0,2,0,669565,618566,50938,5,37,19,3.01371e+09,7.89395e+09,1.09077e+10
3566288,3563457,2829,0,2,0,669997,618970,50966,5,38,18,3.01469e+09,7.89753e+09,1.09122e+10
3567814,3564988,2823,0,2,1,670420,619385,50977,7,34,17,3.01644e+09,7.90112e+09,1.09176e+10
3569339,3566521,2814,0,3,1,670838,619783,50995,8,35,17,3.01681e+09,7.90443e+09,1.09212e+10
3570865,3568057,2804,0,3,1,671274,620176,51037,8,36,17,3.01681e+09,7.90774e+09,1.09245e+10
3572391,3569593,2794,0,3,1,671703,620589,51052,8,37,17,3.01741e+09,7.91139e+09,1.09288e+10
3573920,3571128,2789,0,3,0,672117,620986,51068,9,36,18,3.01898e+09,7.91464e+09,1.09336e+10
3575450,3572667,2780,0,3,0,672537,621424,51052,8,37,16,3.01994e+09,7.9187e+09,1.09386e+10
3576979,3574205,2771,0,3,0,672953,621845,51049,8,34,17,3.02108e+09,7.92237e+09,1.09435e+10
3578510,3575748,2759,0,3,0,673381,622256,51069,8,33,15,3.02342e+09,7.92591e+09,1.09493e+10
3580042,3577292,2747,0,3,0,673813,622647,51110,7,34,15,3.02582e+09,7.92898e+09,1.09548e+10
3581573,3578836,2734,0,3,0,674229,623057,51114,7,35,16,3.02582e+09,7.93266e+09,1.09585e+10
3583106,3580380,2723,0,3,0,674662,623471,51134,8,34,15,3.02659e+09,7.93649e+09,1.09631e+10
3584636,3581919,2714,0,3,0,675086,623892,51143,7,30,14,3.02952e+09,7.93989e+09,1.09694e+10
3586170,3583463,2704,0,3,0,675522,624282,51186,7,32,15,3.03011e+09,7.94297e+09,1.09731e+10
3587705,3585006,2696,0,3,0,675948,624705,51189,8,32,14,3.03088e+09,7.94668e+09,1.09776e+10
3589243,3586550,2690,0,3,0,676375,625095,51227,8,32,13,3.03201e+09,7.94962e+09,1.09816e+10
3590780,3588097,2679,0,4,0,676807,625502,51251,6,33,15,3.03219e+09,7.95306e+09,1.09853e+10
3592315,3589643,2667,0,5,0,677239,625908,51280,7,31,13,3.03349e+09,7.95637e+09,1.09899e+10
3593854,3591187,2662,0,5,0,677669,626313,51306,8,29,13,3.03467e+09,7.95974e+09,1.09944e+10
3595394,3592735,2654,0,5,0,678099,626733,51319,5,31,11,3.0368e+09,7.96317e+09,1.1e+10
3596937,3594282,2650,0,5,0,678532,627158,51327,7,29,11,3.03815e+09,7.96708e+09,1.10052e+10
3598477,3595825,2647,0,5,0,678957,627576,51333,7,30,11,3.03933e+09,7.97072e+09,1.10101e+10
3600020,3597371,2644,0,5,0,679384,627985,51346,7,34,12,3.03933e+09,7.97398e+09,1.10133e+10
3601562,3598917,2640,0,5,0,679809,628399,51356,7,35,12,3.03968e+09,7.97735e+09,1.1017e+10
3603108,3600471,2632,0,4,1,680231,628828,51347,7,36,13,3.04045e+09,7.9812e+09,1.10216e+10
3604652,3602021,2627,0,3,1,680649,629217,51379,7,34,12,3.04197e+09,7.98409e+09,1.10261e+10
3606197,3603576,2617,0,3,1,681070,629633,51384,7,34,12,3.0429e+09,7.98766e+09,1.10306e+10
3607745,3605130,2612,0,2,1,681502,630041,51407,6,36,12,3.04459e+09,7.99094e+09,1.10355e+10
3609291,3606687,2601,0,2,1,681932,630469,51409,7,34,13,3.04652e+09,7.9949e+09,1.10414e+10
3610839,3608248,2588,0,2,1,682354,630890,51408,6,35,15,3.04686e+09,7.99852e+09,1.10454e+10
3612389,3609804,2582,0,2,1,682783,631292,51431,8,37,15,3.04762e+09,8.00183e+09,1.10494e+10
3613938,3611359,2575,0,3,1,683211,631708,51443,7,37,16,3.04837e+09,8.00542e+09,1.10538e+10
3615489,3612920,2565,0,3,1,683631,632118,51455,8,35,15,3.04953e+09,8.00895e+09,1.10585e+10
3617040,3614474,2562,0,3,1,684054,632515,51483,7,34,15,3.05005e+09,8.01195e+09,1.1062e+10
3618593,3616030,2559,0,3,1,684488,632913,51521,5,33,16,3.05138e+09,8.01474e+09,1.10661e+10
3620145,3617586,2553,0,5,1,684923,633317,51551,6,31,18,3.05311e+09,8.01783e+09,1.10709e+10
3621699,3619147,2546,0,5,1,685356,633721,51584,7,28,16,3.0542e+09,8.02085e+09,1.10751e+10
3623252,3620707,2539,0,5,1,685795,634129,51618,4,28,16,3.05478e+09,8.02419e+09,1.1079e+10
3624807,3622270,2532,0,5,0,686223,634531,51643,5,28,16,3.0557e+09,8.02736e+09,1.10831e+10
3626362,3623834,2523,0,5,0,686651,634965,51643,4,26,13,3.05696e+09,8.03107e+09,1.1088e+10
3627917,3625400,2513,0,4,0,687079,635384,51652,4,26,13,3.05787e+09,8.03453e+09,1.10924e+10
3629473,3626970,2499,0,4,0,687506,635791,51671,4,27,13,3.05821e+09,8.03768e+09,1.10959e+10
3631033,3628533,2497,0,3,0,687940,636189,51706,5,26,14,3.0593e+09,8.04074e+09,1.11e+10
3632591,3630102,2485,0,4,0,688371,636584,51737,7,29,14,3.0593e+09,8.04388e+09,1.11032e+10
3634150,3631672,2475,0,3,0,688794,636989,51755,8,27,15,3.06231e+09,8.04693e+09,1.11092e+10
3635710,3633243,2464,0,3,0,689226,637395,51781,7,28,15,3.06356e+09,8.05002e+09,1.11136e+10
3637271,3634809,2459,0,3,0,689667,637817,51799,7,28,16,3.0647e+09,8.05338e+09,1.11181e+10
3638834,3636376,2454,0,4,0,690087,638224,51808,7,31,17,3.06583e+09,8.05659e+09,1.11224e+10
3640396,3637943,2449,0,4,0,690529,638638,51838,7,29,17,3.06747e+09,8.05987e+09,1.11273e+10
3641959,3639514,2441,0,4,0,690954,639034,51872,7,26,15,3.06967e+09,8.06277e+09,1.11324e+10
3643524,3641088,2433,0,3,0,691380,639444,51887,6,29,14,3.07153e+09,8.06609e+09,1.11376e+10
3645089,3642662,2425,0,2,0,691810,639866,51896,6,30,12,3.07283e+09,8.0696e+09,1.11424e+10
3646656,3644236,2418,0,2,0,692252,640281,51923,7,28,13,3.07373e+09,8.07282e+09,1.11465e+10
3648221,3645810,2410,0,1,0,692683,640706,51934,6,25,12,3.0767e+09,8.07627e+09,1.1153e+10
3649787,3647390,2396,0,1,0,693115,641112,51959,6,25,13,3.07721e+09,8.07953e+09,1.11567e+10
3651354,3648965,2388,0,1,0,693539,641520,51971,6,29,13,3.07721e+09,8.08258e+09,1.11598e+10
3652924,3650545,2378,0,1,0,693979,641925,52006,8,28,12,3.07754e+09,8.08587e+09,1.11634e+10
3654494,3652123,2370,0,1,0,694415,642346,52023,8,27,11,3.07843e+09,8.0893e+09,1.11677e+10
3656064,3653701,2362,0,1,0,694845,642760,52042,6,26,11,3.07933e+09,8.09256e+09,1.11719e+10
3657632,3655274,2357,0,1,0,695275,643185,52045,7,26,12,3.07933e+09,8.09594e+09,1.11753e+10
3659204,3656856,2346,0,1,1,695687,643587,52052,7,29,12,3.07988e+09,8.09902e+09,1.11789e+10
3660778,3658436,2340,0,1,1,696115,644020,52050,6,27,12,3.08221e+09,8.10264e+09,1.11849e+10
3662351,3660015,2332,0,3,1,696548,644429,52076,7,25,11,3.08349e+09,8.10567e+09,1.11892e+10
3663926,3661595,2326,0,3,2,696989,644855,52088,6,28,12,3.08365e+09,8.10914e+09,1.11928e+10
3665501,3663175,2321,0,3,2,697414,645269,52101,6,25,13,3.08487e+09,8.11226e+09,1.11971e+10
3667075,3664754,2316,0,3,2,697846,645696,52106,5,25,14,3.08536e+09,8.11557e+09,1.12009e+10
3668652,3666342,2305,0,3,2,698287,646118,52126,6,24,13,3.08679e+09,8.11908e+09,1.12059e+10
3670231,3667927,2299,0,3,2,698722,646531,52149,4,25,13,3.08751e+09,8.12218e+09,1.12097e+10
3671810,3669516,2292,0,1,1,699147,646949,52156,5,25,12,3.08965e+09,8.12543e+09,1.12151e+10
3673389,3671101,2286,0,1,1,699579,647350,52183,5,28,13,3.08965e+09,8.12839e+09,1.1218e+10
3674968,3672685,2280,0,1,2,700011,647760,52202,5,29,15,3.0902e+09,8.13153e+09,1.12217e+10
3676550,3674267,2279,0,2,2,700454,648164,52241,6,29,14,3.09107e+09,8.13452e+09,1.12256e+10
3678130,3675852,2275,0,1,2,700890,648576,52266,7,27,14,3.09211e+09,8.13759e+09,1.12297e+10
3679714,3677440,2271,0,1,2,701323,648994,52281,7,27,14,3.09298e+09,8.14074e+09,1.12337e+10
3681297,3679031,2264,0,0,2,701746,649407,52291,7,26,15,3.09461e+09,8.14386e+09,1.12385e+10
3682882,3680621,2259,0,0,2,702174,649835,52290,7,25,17,3.09532e+09,8.14726e+09,1.12426e+10
3684466,3682216,2248,0,0,2,702616,650268,52299,7,25,17,3.09641e+09,8.15078e+09,1.12472e+10
3686053,3683808,2243,0,0,2,703049,650674,52327,7,24,17,3.09689e+09,8.15377e+09,1.12507e+10
3687640,3685404,2234,0,0,2,703489,651112,52332,2,26,17,3.09705e+09,8.15734e+09,1.12544e+10
3689228,3686999,2228,0,0,1,703927,651534,52347,3,27,16,3.09808e+09,8.16058e+09,1.12587e+10
3690816,3688594,2221,0,0,1,704355,651965,52344,4,26,16,3.09878e+09,8.1641e+09,1.12629e+10
3692406,3690196,2209,0,0,1,704784,652395,52342,3,28,16,3.09932e+09,8.1676e+09,1.12669e+10
3693993,3691798,2193,0,1,1,705214,652828,52343,3,26,14,3.10088e+09,8.17117e+09,1.1272e+10
3695584,3693396,2186,0,1,1,705641,653235,52363,4,26,13,3.10174e+09,8.17406e+09,1.12758e+10
3697176,3694990,2185,0,0,1,706074,653656,52374,4,25,15,3.1026e+09,8.17708e+09,1.12797e+10
3698769,3696587,2181,0,0,1,706508,654069,52394,5,25,15,3.10276e+09,8.18009e+09,1.12829e+10
3700361,3698190,2170,0,0,1,706939,654485,52406,5,27,16,3.10292e+09,8.18324e+09,1.12862e+10
3701955,3699797,2157,0,0,1,707366,654900,52417,6,26,17,3.10377e+09,8.18644e+09,1.12902e+10
3703550,3701401,2148,0,0,1,707798,655324,52422,6,26,20,3.10484e+09,8.18978e+09,1.12946e+10
3705147,3703007,2139,0,0,1,708234,655748,52430,7,29,20,3.10537e+09,8.19315e+09,1.12985e+10
3706743,3704613,2128,0,0,2,708661,656156,52452,7,29,17,3.10691e+09,8.19602e+09,1.13029e+10
3708340,3706219,2119,0,0,2,709093,656574,52465,7,30,17,3.10797e+09,8.19929e+09,1.13073e+10
3709938,3707826,2110,0,0,2,709524,656985,52481,6,35,17,3.10903e+09,8.20249e+09,1.13115e+10
3711537,3709431,2104,0,0,2,709971,657409,52504,6,36,16,3.10988e+09,8.2058e+09,1.13157e+10
3713137,3711039,2097,0,0,1,710405,657831,52516,6,37,15,3.11125e+09,8.20907e+09,1.13203e+10
3714737,3712646,2089,0,0,2,710851,658254,52539,7,36,15,3.11226e+09,8.21229e+09,1.13245e+10
3716337,3714254,2081,0,0,2,711282,658669,52549,7,39,18,3.11278e+09,8.21536e+09,1.13281e+10
3717939,3715863,2074,0,0,2,711721,659078,52577,9,39,18,3.1131e+09,8.21845e+09,1.13316e+10
3719543,3717476,2065,0,0,2,712163,659469,52623,11,40,20,3.11362e+09,8.22127e+09,1.13349e+10
3721146,3719087,2057,0,0,2,712588,659867,52648,11,41,21,3.11462e+09,8.22424e+09,1.13389e+10
3722751,3720702,2047,0,0,2,713023,660271,52678,10,43,21,3.11567e+09,8.2272e+09,1.13429e+10
